"5752";"16";"La información está desactualizada"
"5752";"13";"La información no está disponible en forma permanente"
"5752";"21";"Personal y sus remuneraciones"
"5752";"18";"Organigrama"
"5752";"26";"Contrataciones"
"5752";"23";"Actos y resoluciones con efectos sobre terceros"
"5753";"2";"No recibió respuesta a su solicitud"
"5755";"2";"No recibió respuesta a su solicitud"
"5755";"12";"Otras"
"5756";"4";"Otras"
"5756";"3";"La información entregada no corresponde a la solicitada"
"5757";"2";"No recibió respuesta a su solicitud"
"5758";"3";"La información entregada no corresponde a la solicitada"
"5759";"3";"La información entregada no corresponde a la solicitada"
"5760";"2";"No recibió respuesta a su solicitud"
"5761";"2";"No recibió respuesta a su solicitud"
"5762";"22";"Marco normativo aplicable"
"5762";"15";"La información es incompleta"
"5763";"2";"No recibió respuesta a su solicitud"
"5764";"17";"Otros"
"5764";"22";"Marco normativo aplicable"
"5764";"20";"Entidades en que el organismo tiene participación, representación e intervención"
"5764";"26";"Contrataciones"
"5764";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"5765";"4";"Otras"
"5765";"12";"Otras"
"5766";"2";"No recibió respuesta a su solicitud"
"5767";"2";"No recibió respuesta a su solicitud"
"5768";"2";"No recibió respuesta a su solicitud"
"5769";"3";"La información entregada no corresponde a la solicitada"
"5769";"9";"La información no existe"
"5769";"8";"No se encuentra la información"
"5770";"2";"No recibió respuesta a su solicitud"
"5771";"12";"Otras"
"5772";"30";"Otros"
"5772";"17";"Otros"
"5773";"12";"Otras"
"5773";"2";"No recibió respuesta a su solicitud"
"5774";"3";"La información entregada no corresponde a la solicitada"
"5775";"1";"Respuesta negativa a la solicitud de información"
"5775";"12";"Otras"
"5775";"4";"Otras"
"5776";"17";"Otros"
"5776";"14";"El acceso a la información no es expedito"
"5776";"30";"Otros"
"5777";"2";"No recibió respuesta a su solicitud"
"5778";"2";"No recibió respuesta a su solicitud"
"5778";"11";"Oposición de un tercero"
"5779";"9";"La información no existe"
"5779";"1";"Respuesta negativa a la solicitud de información"
"5779";"3";"La información entregada no corresponde a la solicitada"
"5780";"3";"La información entregada no corresponde a la solicitada"
"5781";"1";"Respuesta negativa a la solicitud de información"
"5781";"12";"Otras"
"5782";"6";"Debido funcionamiento del órgano/servicio"
"5782";"1";"Respuesta negativa a la solicitud de información"
"5783";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"5783";"28";"Presupuesto asignado y su ejecución"
"5783";"14";"El acceso a la información no es expedito"
"5783";"16";"La información está desactualizada"
"5783";"15";"La información es incompleta"
"5783";"13";"La información no está disponible en forma permanente"
"5783";"26";"Contrataciones"
"5783";"27";"Transferencias de fondos públicos"
"5783";"23";"Actos y resoluciones con efectos sobre terceros"
"5783";"24";"Actos y documentos publicados en el Diario Oficial"
"5783";"20";"Entidades en que el organismo tiene participación, representación e intervención"
"5783";"21";"Personal y sus remuneraciones"
"5783";"18";"Organigrama"
"5784";"18";"Organigrama"
"5784";"19";"Facultades, funciones y atribuciones de unidades internas"
"5784";"21";"Personal y sus remuneraciones"
"5784";"20";"Entidades en que el organismo tiene participación, representación e intervención"
"5784";"22";"Marco normativo aplicable"
"5784";"24";"Actos y documentos publicados en el Diario Oficial"
"5784";"25";"Mecanismos de participación ciudadana"
"5784";"23";"Actos y resoluciones con efectos sobre terceros"
"5784";"27";"Transferencias de fondos públicos"
"5784";"26";"Contrataciones"
"5784";"13";"La información no está disponible en forma permanente"
"5784";"15";"La información es incompleta"
"5784";"16";"La información está desactualizada"
"5784";"14";"El acceso a la información no es expedito"
"5784";"17";"Otros"
"5784";"28";"Presupuesto asignado y su ejecución"
"5784";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"5784";"30";"Otros"
"5785";"4";"Otras"
"5786";"3";"La información entregada no corresponde a la solicitada"
"5787";"3";"La información entregada no corresponde a la solicitada"
"5788";"1";"Respuesta negativa a la solicitud de información"
"5788";"2";"No recibió respuesta a su solicitud"
"5789";"2";"No recibió respuesta a su solicitud"
"5790";"1";"Respuesta negativa a la solicitud de información"
"5790";"6";"Debido funcionamiento del órgano/servicio"
"5791";"3";"La información entregada no corresponde a la solicitada"
"5792";"16";"La información está desactualizada"
"5792";"15";"La información es incompleta"
"5792";"27";"Transferencias de fondos públicos"
"5792";"21";"Personal y sus remuneraciones"
"5793";"2";"No recibió respuesta a su solicitud"
"5794";"2";"No recibió respuesta a su solicitud"
"5795";"4";"Otras"
"5796";"4";"Otras"
"5797";"2";"No recibió respuesta a su solicitud"
"5798";"2";"No recibió respuesta a su solicitud"
"5799";"2";"No recibió respuesta a su solicitud"
"5799";"4";"Otras"
"5799";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5800";"2";"No recibió respuesta a su solicitud"
"5801";"2";"No recibió respuesta a su solicitud"
"5802";"26";"Contrataciones"
"5802";"15";"La información es incompleta"
"5803";"1";"Respuesta negativa a la solicitud de información"
"5803";"12";"Otras"
"5804";"4";"Otras"
"5805";"2";"No recibió respuesta a su solicitud"
"5806";"3";"La información entregada no corresponde a la solicitada"
"5806";"4";"Otras"
"5807";"4";"Otras"
"5807";"13";"La información no está disponible en forma permanente"
"5807";"18";"Organigrama"
"5808";"17";"Otros"
"5808";"30";"Otros"
"5809";"30";"Otros"
"5809";"17";"Otros"
"5810";"12";"Otras"
"5810";"3";"La información entregada no corresponde a la solicitada"
"5810";"1";"Respuesta negativa a la solicitud de información"
"5811";"2";"No recibió respuesta a su solicitud"
"5812";"2";"No recibió respuesta a su solicitud"
"5813";"2";"No recibió respuesta a su solicitud"
"5814";"14";"El acceso a la información no es expedito"
"5814";"13";"La información no está disponible en forma permanente"
"5814";"30";"Otros"
"5815";"1";"Respuesta negativa a la solicitud de información"
"5815";"12";"Otras"
"5816";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5816";"1";"Respuesta negativa a la solicitud de información"
"5817";"2";"No recibió respuesta a su solicitud"
"5818";"2";"No recibió respuesta a su solicitud"
"5819";"8";"No se encuentra la información"
"5819";"4";"Otras"
"5820";"6";"Debido funcionamiento del órgano/servicio"
"5820";"1";"Respuesta negativa a la solicitud de información"
"5821";"2";"No recibió respuesta a su solicitud"
"5822";"2";"No recibió respuesta a su solicitud"
"5823";"2";"No recibió respuesta a su solicitud"
"5823";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5824";"2";"No recibió respuesta a su solicitud"
"5825";"3";"La información entregada no corresponde a la solicitada"
"5826";"2";"No recibió respuesta a su solicitud"
"5827";"2";"No recibió respuesta a su solicitud"
"5828";"2";"No recibió respuesta a su solicitud"
"5829";"2";"No recibió respuesta a su solicitud"
"5830";"2";"No recibió respuesta a su solicitud"
"5831";"2";"No recibió respuesta a su solicitud"
"5832";"2";"No recibió respuesta a su solicitud"
"5832";"8";"No se encuentra la información"
"5833";"3";"La información entregada no corresponde a la solicitada"
"5834";"3";"La información entregada no corresponde a la solicitada"
"5834";"11";"Oposición de un tercero"
"5835";"12";"Otras"
"5835";"1";"Respuesta negativa a la solicitud de información"
"5836";"3";"La información entregada no corresponde a la solicitada"
"5837";"2";"No recibió respuesta a su solicitud"
"5838";"12";"Otras"
"5838";"9";"La información no existe"
"5838";"8";"No se encuentra la información"
"5838";"4";"Otras"
"5839";"30";"Otros"
"5839";"17";"Otros"
"5840";"4";"Otras"
"5840";"12";"Otras"
"5840";"2";"No recibió respuesta a su solicitud"
"5841";"3";"La información entregada no corresponde a la solicitada"
"5842";"3";"La información entregada no corresponde a la solicitada"
"5843";"4";"Otras"
"5843";"8";"No se encuentra la información"
"5843";"9";"La información no existe"
"5844";"3";"La información entregada no corresponde a la solicitada"
"5845";"17";"Otros"
"5845";"14";"El acceso a la información no es expedito"
"5845";"15";"La información es incompleta"
"5846";"3";"La información entregada no corresponde a la solicitada"
"5847";"2";"No recibió respuesta a su solicitud"
"5848";"1";"Respuesta negativa a la solicitud de información"
"5848";"6";"Debido funcionamiento del órgano/servicio"
"5849";"3";"La información entregada no corresponde a la solicitada"
"5850";"2";"No recibió respuesta a su solicitud"
"5851";"2";"No recibió respuesta a su solicitud"
"5852";"2";"No recibió respuesta a su solicitud"
"5852";"3";"La información entregada no corresponde a la solicitada"
"5852";"6";"Debido funcionamiento del órgano/servicio"
"5852";"8";"No se encuentra la información"
"5852";"9";"La información no existe"
"5852";"4";"Otras"
"5853";"9";"La información no existe"
"5853";"3";"La información entregada no corresponde a la solicitada"
"5854";"3";"La información entregada no corresponde a la solicitada"
"5854";"1";"Respuesta negativa a la solicitud de información"
"5854";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5854";"8";"No se encuentra la información"
"5854";"6";"Debido funcionamiento del órgano/servicio"
"5855";"3";"La información entregada no corresponde a la solicitada"
"5856";"1";"Respuesta negativa a la solicitud de información"
"5856";"8";"No se encuentra la información"
"5857";"2";"No recibió respuesta a su solicitud"
"5858";"2";"No recibió respuesta a su solicitud"
"5859";"2";"No recibió respuesta a su solicitud"
"5860";"1";"Respuesta negativa a la solicitud de información"
"5861";"2";"No recibió respuesta a su solicitud"
"5862";"2";"No recibió respuesta a su solicitud"
"5863";"2";"No recibió respuesta a su solicitud"
"5864";"2";"No recibió respuesta a su solicitud"
"5865";"2";"No recibió respuesta a su solicitud"
"5866";"1";"Respuesta negativa a la solicitud de información"
"5866";"11";"Oposición de un tercero"
"5868";"15";"La información es incompleta"
"5868";"13";"La información no está disponible en forma permanente"
"5868";"14";"El acceso a la información no es expedito"
"5868";"16";"La información está desactualizada"
"5868";"17";"Otros"
"5868";"23";"Actos y resoluciones con efectos sobre terceros"
"5869";"25";"Mecanismos de participación ciudadana"
"5869";"24";"Actos y documentos publicados en el Diario Oficial"
"5869";"20";"Entidades en que el organismo tiene participación, representación e intervención"
"5869";"16";"La información está desactualizada"
"5869";"13";"La información no está disponible en forma permanente"
"5869";"15";"La información es incompleta"
"5869";"30";"Otros"
"5869";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"5870";"2";"No recibió respuesta a su solicitud"
"5871";"1";"Respuesta negativa a la solicitud de información"
"5871";"12";"Otras"
"5872";"11";"Oposición de un tercero"
"5872";"8";"No se encuentra la información"
"5872";"1";"Respuesta negativa a la solicitud de información"
"5872";"2";"No recibió respuesta a su solicitud"
"5873";"28";"Presupuesto asignado y su ejecución"
"5873";"15";"La información es incompleta"
"5873";"13";"La información no está disponible en forma permanente"
"5873";"17";"Otros"
"5874";"4";"Otras"
"5875";"12";"Otras"
"5875";"1";"Respuesta negativa a la solicitud de información"
"5876";"2";"No recibió respuesta a su solicitud"
"5877";"2";"No recibió respuesta a su solicitud"
"5878";"12";"Otras"
"5878";"4";"Otras"
"5879";"12";"Otras"
"5879";"3";"La información entregada no corresponde a la solicitada"
"5880";"12";"Otras"
"5880";"4";"Otras"
"5881";"2";"No recibió respuesta a su solicitud"
"5882";"1";"Respuesta negativa a la solicitud de información"
"5882";"12";"Otras"
"5895";"12";"Otras"
"5895";"4";"Otras"
"5895";"1";"Respuesta negativa a la solicitud de información"
"5896";"1";"Respuesta negativa a la solicitud de información"
"5896";"6";"Debido funcionamiento del órgano/servicio"
"5897";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5897";"12";"Otras"
"5897";"1";"Respuesta negativa a la solicitud de información"
"5897";"2";"No recibió respuesta a su solicitud"
"5898";"3";"La información entregada no corresponde a la solicitada"
"5899";"1";"Respuesta negativa a la solicitud de información"
"5899";"8";"No se encuentra la información"
"5900";"4";"Otras"
"5901";"2";"No recibió respuesta a su solicitud"
"5902";"1";"Respuesta negativa a la solicitud de información"
"5902";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5903";"15";"La información es incompleta"
"5903";"30";"Otros"
"5905";"2";"No recibió respuesta a su solicitud"
"5906";"3";"La información entregada no corresponde a la solicitada"
"5906";"4";"Otras"
"5907";"2";"No recibió respuesta a su solicitud"
"5908";"30";"Otros"
"5908";"28";"Presupuesto asignado y su ejecución"
"5908";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"5908";"15";"La información es incompleta"
"5908";"17";"Otros"
"5908";"16";"La información está desactualizada"
"5908";"26";"Contrataciones"
"5908";"27";"Transferencias de fondos públicos"
"5909";"3";"La información entregada no corresponde a la solicitada"
"5910";"2";"No recibió respuesta a su solicitud"
"5911";"2";"No recibió respuesta a su solicitud"
"5911";"12";"Otras"
"5912";"8";"No se encuentra la información"
"5912";"3";"La información entregada no corresponde a la solicitada"
"5913";"1";"Respuesta negativa a la solicitud de información"
"5913";"6";"Debido funcionamiento del órgano/servicio"
"5914";"2";"No recibió respuesta a su solicitud"
"5915";"2";"No recibió respuesta a su solicitud"
"5916";"1";"Respuesta negativa a la solicitud de información"
"5916";"12";"Otras"
"5917";"2";"No recibió respuesta a su solicitud"
"5918";"1";"Respuesta negativa a la solicitud de información"
"5918";"3";"La información entregada no corresponde a la solicitada"
"5918";"12";"Otras"
"5919";"12";"Otras"
"5919";"9";"La información no existe"
"5919";"4";"Otras"
"5919";"3";"La información entregada no corresponde a la solicitada"
"5921";"2";"No recibió respuesta a su solicitud"
"5922";"2";"No recibió respuesta a su solicitud"
"5923";"2";"No recibió respuesta a su solicitud"
"5924";"2";"No recibió respuesta a su solicitud"
"5925";"1";"Respuesta negativa a la solicitud de información"
"5925";"12";"Otras"
"5926";"4";"Otras"
"5927";"12";"Otras"
"5927";"1";"Respuesta negativa a la solicitud de información"
"5928";"25";"Mecanismos de participación ciudadana"
"5928";"22";"Marco normativo aplicable"
"5928";"17";"Otros"
"5928";"13";"La información no está disponible en forma permanente"
"5929";"17";"Otros"
"5929";"25";"Mecanismos de participación ciudadana"
"5929";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"5929";"28";"Presupuesto asignado y su ejecución"
"5930";"3";"La información entregada no corresponde a la solicitada"
"5931";"2";"No recibió respuesta a su solicitud"
"5932";"2";"No recibió respuesta a su solicitud"
"5933";"1";"Respuesta negativa a la solicitud de información"
"5933";"4";"Otras"
"5934";"1";"Respuesta negativa a la solicitud de información"
"5935";"1";"Respuesta negativa a la solicitud de información"
"5936";"1";"Respuesta negativa a la solicitud de información"
"5937";"1";"Respuesta negativa a la solicitud de información"
"5937";"12";"Otras"
"5938";"12";"Otras"
"5938";"8";"No se encuentra la información"
"5938";"3";"La información entregada no corresponde a la solicitada"
"5940";"2";"No recibió respuesta a su solicitud"
"5941";"2";"No recibió respuesta a su solicitud"
"5942";"3";"La información entregada no corresponde a la solicitada"
"5943";"2";"No recibió respuesta a su solicitud"
"5944";"1";"Respuesta negativa a la solicitud de información"
"5944";"12";"Otras"
"5945";"2";"No recibió respuesta a su solicitud"
"5946";"1";"Respuesta negativa a la solicitud de información"
"5946";"6";"Debido funcionamiento del órgano/servicio"
"5947";"6";"Debido funcionamiento del órgano/servicio"
"5947";"1";"Respuesta negativa a la solicitud de información"
"5948";"1";"Respuesta negativa a la solicitud de información"
"5948";"3";"La información entregada no corresponde a la solicitada"
"5949";"2";"No recibió respuesta a su solicitud"
"5950";"2";"No recibió respuesta a su solicitud"
"5950";"6";"Debido funcionamiento del órgano/servicio"
"5950";"12";"Otras"
"5950";"7";"Interés nacional"
"5951";"2";"No recibió respuesta a su solicitud"
"5952";"2";"No recibió respuesta a su solicitud"
"5953";"2";"No recibió respuesta a su solicitud"
"5954";"2";"No recibió respuesta a su solicitud"
"5955";"30";"Otros"
"5955";"17";"Otros"
"5956";"1";"Respuesta negativa a la solicitud de información"
"5956";"6";"Debido funcionamiento del órgano/servicio"
"5957";"12";"Otras"
"5957";"2";"No recibió respuesta a su solicitud"
"5958";"2";"No recibió respuesta a su solicitud"
"5959";"1";"Respuesta negativa a la solicitud de información"
"5960";"11";"Oposición de un tercero"
"5960";"4";"Otras"
"5961";"4";"Otras"
"5961";"8";"No se encuentra la información"
"5961";"2";"No recibió respuesta a su solicitud"
"5962";"3";"La información entregada no corresponde a la solicitada"
"5963";"2";"No recibió respuesta a su solicitud"
"5964";"1";"Respuesta negativa a la solicitud de información"
"5964";"6";"Debido funcionamiento del órgano/servicio"
"5965";"3";"La información entregada no corresponde a la solicitada"
"5966";"2";"No recibió respuesta a su solicitud"
"5967";"2";"No recibió respuesta a su solicitud"
"5968";"2";"No recibió respuesta a su solicitud"
"5969";"3";"La información entregada no corresponde a la solicitada"
"5969";"1";"Respuesta negativa a la solicitud de información"
"5969";"4";"Otras"
"5969";"12";"Otras"
"5970";"2";"No recibió respuesta a su solicitud"
"5971";"2";"No recibió respuesta a su solicitud"
"5972";"2";"No recibió respuesta a su solicitud"
"5973";"2";"No recibió respuesta a su solicitud"
"5974";"1";"Respuesta negativa a la solicitud de información"
"5974";"11";"Oposición de un tercero"
"5974";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5975";"9";"La información no existe"
"5975";"1";"Respuesta negativa a la solicitud de información"
"5976";"3";"La información entregada no corresponde a la solicitada"
"5977";"1";"Respuesta negativa a la solicitud de información"
"5977";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5977";"11";"Oposición de un tercero"
"5978";"11";"Oposición de un tercero"
"5978";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5978";"1";"Respuesta negativa a la solicitud de información"
"5979";"1";"Respuesta negativa a la solicitud de información"
"5979";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5979";"11";"Oposición de un tercero"
"5980";"11";"Oposición de un tercero"
"5980";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5980";"1";"Respuesta negativa a la solicitud de información"
"5981";"1";"Respuesta negativa a la solicitud de información"
"5981";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5981";"11";"Oposición de un tercero"
"5982";"11";"Oposición de un tercero"
"5982";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5982";"1";"Respuesta negativa a la solicitud de información"
"5983";"1";"Respuesta negativa a la solicitud de información"
"5983";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5983";"11";"Oposición de un tercero"
"5984";"11";"Oposición de un tercero"
"5984";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5984";"1";"Respuesta negativa a la solicitud de información"
"5985";"1";"Respuesta negativa a la solicitud de información"
"5985";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5985";"11";"Oposición de un tercero"
"5986";"11";"Oposición de un tercero"
"5986";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5986";"1";"Respuesta negativa a la solicitud de información"
"5987";"1";"Respuesta negativa a la solicitud de información"
"5987";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5987";"11";"Oposición de un tercero"
"5988";"11";"Oposición de un tercero"
"5988";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5988";"1";"Respuesta negativa a la solicitud de información"
"5989";"1";"Respuesta negativa a la solicitud de información"
"5989";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5989";"11";"Oposición de un tercero"
"5990";"11";"Oposición de un tercero"
"5990";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5990";"1";"Respuesta negativa a la solicitud de información"
"5991";"1";"Respuesta negativa a la solicitud de información"
"5991";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5991";"11";"Oposición de un tercero"
"5992";"11";"Oposición de un tercero"
"5992";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5992";"1";"Respuesta negativa a la solicitud de información"
"5993";"1";"Respuesta negativa a la solicitud de información"
"5993";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5993";"11";"Oposición de un tercero"
"5994";"11";"Oposición de un tercero"
"5994";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5994";"1";"Respuesta negativa a la solicitud de información"
"5995";"1";"Respuesta negativa a la solicitud de información"
"5995";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5995";"11";"Oposición de un tercero"
"5996";"11";"Oposición de un tercero"
"5996";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5996";"1";"Respuesta negativa a la solicitud de información"
"5997";"1";"Respuesta negativa a la solicitud de información"
"5997";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5997";"11";"Oposición de un tercero"
"5998";"11";"Oposición de un tercero"
"5998";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5998";"1";"Respuesta negativa a la solicitud de información"
"5999";"1";"Respuesta negativa a la solicitud de información"
"5999";"10";"La información solicitada está en posesión de otro órgano o servicio"
"5999";"11";"Oposición de un tercero"
"6000";"11";"Oposición de un tercero"
"6000";"10";"La información solicitada está en posesión de otro órgano o servicio"
"6000";"1";"Respuesta negativa a la solicitud de información"
"6001";"1";"Respuesta negativa a la solicitud de información"
"6001";"10";"La información solicitada está en posesión de otro órgano o servicio"
"6001";"11";"Oposición de un tercero"
"6002";"11";"Oposición de un tercero"
"6002";"10";"La información solicitada está en posesión de otro órgano o servicio"
"6002";"1";"Respuesta negativa a la solicitud de información"
"6003";"1";"Respuesta negativa a la solicitud de información"
"6003";"10";"La información solicitada está en posesión de otro órgano o servicio"
"6003";"11";"Oposición de un tercero"
"6004";"11";"Oposición de un tercero"
"6004";"10";"La información solicitada está en posesión de otro órgano o servicio"
"6004";"1";"Respuesta negativa a la solicitud de información"
"6005";"1";"Respuesta negativa a la solicitud de información"
"6005";"10";"La información solicitada está en posesión de otro órgano o servicio"
"6005";"11";"Oposición de un tercero"
"6006";"11";"Oposición de un tercero"
"6006";"10";"La información solicitada está en posesión de otro órgano o servicio"
"6006";"1";"Respuesta negativa a la solicitud de información"
"6007";"1";"Respuesta negativa a la solicitud de información"
"6007";"10";"La información solicitada está en posesión de otro órgano o servicio"
"6007";"11";"Oposición de un tercero"
"6008";"11";"Oposición de un tercero"
"6008";"10";"La información solicitada está en posesión de otro órgano o servicio"
"6008";"1";"Respuesta negativa a la solicitud de información"
"6012";"1";"Respuesta negativa a la solicitud de información"
"6012";"12";"Otras"
"6013";"3";"La información entregada no corresponde a la solicitada"
"6014";"2";"No recibió respuesta a su solicitud"
"6015";"4";"Otras"
"6016";"2";"No recibió respuesta a su solicitud"
"6017";"2";"No recibió respuesta a su solicitud"
"6018";"2";"No recibió respuesta a su solicitud"
"6019";"2";"No recibió respuesta a su solicitud"
"6020";"3";"La información entregada no corresponde a la solicitada"
"6020";"1";"Respuesta negativa a la solicitud de información"
"6020";"6";"Debido funcionamiento del órgano/servicio"
"6021";"2";"No recibió respuesta a su solicitud"
"6022";"13";"La información no está disponible en forma permanente"
"6022";"30";"Otros"
"6023";"1";"Respuesta negativa a la solicitud de información"
"6023";"11";"Oposición de un tercero"
"6024";"2";"No recibió respuesta a su solicitud"
"6025";"2";"No recibió respuesta a su solicitud"
"6025";"12";"Otras"
"6026";"10";"La información solicitada está en posesión de otro órgano o servicio"
"6026";"3";"La información entregada no corresponde a la solicitada"
"6027";"13";"La información no está disponible en forma permanente"
"6027";"21";"Personal y sus remuneraciones"
"6028";"1";"Respuesta negativa a la solicitud de información"
"6028";"11";"Oposición de un tercero"
"6029";"12";"Otras"
"6029";"1";"Respuesta negativa a la solicitud de información"
"6030";"1";"Respuesta negativa a la solicitud de información"
"6030";"3";"La información entregada no corresponde a la solicitada"
"6030";"12";"Otras"
"6031";"21";"Personal y sus remuneraciones"
"6031";"22";"Marco normativo aplicable"
"6031";"20";"Entidades en que el organismo tiene participación, representación e intervención"
"6031";"18";"Organigrama"
"6031";"19";"Facultades, funciones y atribuciones de unidades internas"
"6031";"25";"Mecanismos de participación ciudadana"
"6031";"24";"Actos y documentos publicados en el Diario Oficial"
"6031";"23";"Actos y resoluciones con efectos sobre terceros"
"6031";"27";"Transferencias de fondos públicos"
"6031";"26";"Contrataciones"
"6031";"13";"La información no está disponible en forma permanente"
"6031";"17";"Otros"
"6031";"28";"Presupuesto asignado y su ejecución"
"6031";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"6032";"11";"Oposición de un tercero"
"6032";"1";"Respuesta negativa a la solicitud de información"
"6033";"3";"La información entregada no corresponde a la solicitada"
"6034";"2";"No recibió respuesta a su solicitud"
"6035";"3";"La información entregada no corresponde a la solicitada"
"6036";"2";"No recibió respuesta a su solicitud"
"6037";"2";"No recibió respuesta a su solicitud"
"6038";"2";"No recibió respuesta a su solicitud"
"6039";"2";"No recibió respuesta a su solicitud"
"6040";"2";"No recibió respuesta a su solicitud"
"6041";"2";"No recibió respuesta a su solicitud"
"6042";"3";"La información entregada no corresponde a la solicitada"
"6043";"2";"No recibió respuesta a su solicitud"
"6044";"3";"La información entregada no corresponde a la solicitada"
"6045";"1";"Respuesta negativa a la solicitud de información"
"6045";"12";"Otras"
"6046";"2";"No recibió respuesta a su solicitud"
"6047";"1";"Respuesta negativa a la solicitud de información"
"6047";"12";"Otras"
"6048";"10";"La información solicitada está en posesión de otro órgano o servicio"
"6048";"2";"No recibió respuesta a su solicitud"
"6048";"7";"Interés nacional"
"6049";"1";"Respuesta negativa a la solicitud de información"
"6049";"6";"Debido funcionamiento del órgano/servicio"
"6050";"17";"Otros"
"6050";"21";"Personal y sus remuneraciones"
"6051";"21";"Personal y sus remuneraciones"
"6051";"13";"La información no está disponible en forma permanente"
"6052";"13";"La información no está disponible en forma permanente"
"6052";"15";"La información es incompleta"
"6052";"17";"Otros"
"6052";"16";"La información está desactualizada"
"6052";"14";"El acceso a la información no es expedito"
"6052";"21";"Personal y sus remuneraciones"
"6052";"20";"Entidades en que el organismo tiene participación, representación e intervención"
"6052";"22";"Marco normativo aplicable"
"6052";"19";"Facultades, funciones y atribuciones de unidades internas"
"6052";"18";"Organigrama"
"6052";"26";"Contrataciones"
"6052";"27";"Transferencias de fondos públicos"
"6052";"23";"Actos y resoluciones con efectos sobre terceros"
"6052";"24";"Actos y documentos publicados en el Diario Oficial"
"6052";"25";"Mecanismos de participación ciudadana"
"6052";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"6052";"28";"Presupuesto asignado y su ejecución"
"6052";"30";"Otros"
"6053";"2";"No recibió respuesta a su solicitud"
"6054";"3";"La información entregada no corresponde a la solicitada"
"6054";"4";"Otras"
"6055";"30";"Otros"
"6055";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"6055";"23";"Actos y resoluciones con efectos sobre terceros"
"6055";"18";"Organigrama"
"6055";"19";"Facultades, funciones y atribuciones de unidades internas"
"6055";"16";"La información está desactualizada"
"6055";"15";"La información es incompleta"
"6056";"2";"No recibió respuesta a su solicitud"
"6057";"3";"La información entregada no corresponde a la solicitada"
"6058";"2";"No recibió respuesta a su solicitud"
"6059";"2";"No recibió respuesta a su solicitud"
"6060";"2";"No recibió respuesta a su solicitud"
"6061";"17";"Otros"
"6062";"17";"Otros"
"6062";"13";"La información no está disponible en forma permanente"
"6062";"30";"Otros"
"6063";"1";"Respuesta negativa a la solicitud de información"
"6063";"8";"No se encuentra la información"
"6064";"12";"Otras"
"6064";"3";"La información entregada no corresponde a la solicitada"
"6065";"3";"La información entregada no corresponde a la solicitada"
"6066";"6";"Debido funcionamiento del órgano/servicio"
"6067";"2";"No recibió respuesta a su solicitud"
"6068";"2";"No recibió respuesta a su solicitud"
"6068";"12";"Otras"
"6069";"2";"No recibió respuesta a su solicitud"
"6069";"3";"La información entregada no corresponde a la solicitada"
"6070";"1";"Respuesta negativa a la solicitud de información"
"6070";"12";"Otras"
"6071";"2";"No recibió respuesta a su solicitud"
"6072";"1";"Respuesta negativa a la solicitud de información"
"6072";"12";"Otras"
"6073";"2";"No recibió respuesta a su solicitud"
"6074";"3";"La información entregada no corresponde a la solicitada"
"6074";"8";"No se encuentra la información"
"6074";"10";"La información solicitada está en posesión de otro órgano o servicio"
"6074";"9";"La información no existe"
