"2138";"2011";"C488-11";"AE009";"SUPERINTENDENCIA DE VALORES Y SEGUROS";" ";"20-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-03-2011";" ";"9";"En acuerdo";" "
"2139";"2011";"C489-11";"AE009";"SUPERINTENDENCIA DE VALORES Y SEGUROS";" ";"20-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2140";"2011";"C490-11";"AE000";"MINISTERIO DE HACIENDA";" ";"20-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2141";"2011";"C491-11";"MU135";"MUNICIPALIDAD DE LAS CONDES";" ";"20-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"18-03-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2142";"2011";"C492-11";" ";"INSPECCIÓN PROVINCIAL DEL TRABAJO DE SANTIAGO CENTRO";" ";"20-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"24-03-2011";"05-04-2011";"13";"Envío de notificación a intervinientes";" "
"2143";"2011";"C493-11";"AW000";"MINISTERIO DEL MEDIO AMBIENTE";" ";"20-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"07-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2144";"2011";"C494-11";"MU061";"MUNICIPALIDAD DE CONCEPCIÓN";" ";"20-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"18-03-2011";"15-04-2011";"13";"Envío de notificación a intervinientes";" "
"2145";"2011";"C495-11";"AJ075";"HOSPITAL DEL SALVADOR DE SANTIAGO";" ";"20-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"21-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2146";"2011";"C496-11";"AO022";"SERVICIO DE SALUD VALPARAÍSO-SAN ANTONIO";" ";"20-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-03-2011";"19-04-2011";"13";"Envío de notificación a intervinientes";" "
"2147";"2011";"C497-11";"AB053";"GOBERNACIÓN PROVINCIAL DE MALLECO";" ";"20-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"26-02-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2148";"2011";"C498-11";"AM006";"DIRECCIÓN GENERAL DE AGUAS (DGA)";" ";"20-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"17-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2149";"2011";"C499-11";"AL003";"DIRECCIÓN DEL TRABAJO";" ";"20-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"02-03-2011";"19-04-2011";"13";"Envío de notificación a intervinientes";" "
"2150";"2011";"C500-11";"AC004";"AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI)";" ";"21-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-03-2011";" ";"9";"En acuerdo";" "
"2151";"2011";"C501-11";"AD009";"CARABINEROS DE CHILE";" ";"21-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"01-03-2011";"01-04-2011";"3";"Declaración de inadmisibilidad del caso";" "
"2152";"2011";"C502-11";"MU210";"MUNICIPALIDAD DE PENCO";" ";"21-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2153";"2011";"C503-11";"AP000";"MINISTERIO DE VIVIENDA Y URBANISMO";" ";"21-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"25-03-2011";"05-04-2011";"13";"Envío de notificación a intervinientes";" "
"2154";"2011";"C504-11";"MU066";"MUNICIPALIDAD DE COPIAPÓ";" ";"21-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"07-03-2011";" ";"9";"En acuerdo";" "
"2155";"2011";"C505-11";"AD006";"EJÉRCITO DE CHILE";" ";"21-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"18-03-2011";"07-04-2011";"13";"Envío de notificación a intervinientes";" "
"2156";"2011";"C506-11";"MU142";"MUNICIPALIDAD DE LLANQUIHUE";" ";"21-04-2011";"33";"GOBERNACIÓN PROVINCIAL DE LLANQUIHUE";"2";"Reclamo";" ";" ";"13";"Envío de notificación a intervinientes";" "
"2157";"2011";"C507-11";"MU142";"MUNICIPALIDAD DE LLANQUIHUE";" ";"21-04-2011";"33";"GOBERNACIÓN PROVINCIAL DE LLANQUIHUE";"1";"Amparo";"07-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2158";"2011";"C508-11";"AE000";"MINISTERIO DE HACIENDA";" ";"21-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-02-2011";"07-04-2011";"13";"Envío de notificación a intervinientes";" "
"2159";"2011";"C509-11";" ";"SEREMI DE SALUD REGIÓN METROPOLITANA DE SANTIAGO";" ";"21-04-2011";"14";"GOBERNACIÓN PROVINCIAL DE CAUTÍN";"1";"Amparo";"22-02-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2160";"2011";"C510-11";"MU061";"MUNICIPALIDAD DE CONCEPCIÓN";" ";"25-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"04-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2161";"2011";"C511-11";"MU139";"MUNICIPALIDAD DE LIMACHE";" ";"25-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"15-03-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2162";"2011";"C512-11";"AI002";"CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA (CONADI)";" ";"25-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"28-02-2011";"18-04-2011";"13";"Envío de notificación a intervinientes";" "
"2163";"2011";"C513-11";"MU009";"MUNICIPALIDAD DE ANTOFAGASTA";" ";"26-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"21-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2164";"2011";"C514-11";"MU009";"MUNICIPALIDAD DE ANTOFAGASTA";" ";"26-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"21-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2165";"2011";"C515-11";"AM011";"SUPERINTENDENCIA DE SERVICIOS SANITARIOS";" ";"26-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"15-03-2011";"11-04-2011";"13";"Envío de notificación a intervinientes";" "
"2166";"2011";"C516-11";"AD010";"POLICÍA DE INVESTIGACIONES DE CHILE";" ";"27-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"13-04-2011";"19-04-2011";"13";"Envío de notificación a intervinientes";" "
"2167";"2011";"C517-11";"AB058";"GOBERNACIÓN PROVINCIAL DE LLANQUIHUE";" ";"27-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"18-04-2011";"26-04-2011";"13";"Envío de notificación a intervinientes";" "
"2168";"2011";"C518-11";"MU061";"MUNICIPALIDAD DE CONCEPCIÓN";" ";"28-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"24-03-2011";"18-04-2011";"3";"Declaración de inadmisibilidad del caso";" "
"2169";"2011";"C519-11";"MU340";"MUNICIPALIDAD DE VIÑA DEL MAR";" ";"28-04-2011";"55";"GOBERNACIÓN PROVINCIAL DE VALPARAÍSO";"1";"Amparo";"17-03-2011";"05-04-2011";"3";"Declaración de inadmisibilidad del caso";" "
"2170";"2011";"C520-11";"AB000";"MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA";" ";"28-04-2011";"55";"GOBERNACIÓN PROVINCIAL DE VALPARAÍSO";"1";"Amparo";"08-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2171";"2011";"C521-11";"AE000";"MINISTERIO DE HACIENDA";" ";"28-04-2011";"40";"GOBERNACIÓN PROVINCIAL DE OSORNO";"1";"Amparo";"18-03-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2172";"2011";"C522-11";"MU110";"MUNICIPALIDAD DE ILLAPEL";" ";"28-04-2011";"18";"GOBERNACIÓN PROVINCIAL DE CHOAPA";"1";"Amparo";"09-03-2011";"13-04-2011";"3";"Declaración de inadmisibilidad del caso";" "
"2173";"2011";"C523-11";"AL005";"INSTITUTO DE PREVISIÓN SOCIAL (IPS)";" ";"28-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"16-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2174";"2011";"C524-11";"MU309";"MUNICIPALIDAD DE SANTO DOMINGO";" ";"28-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2175";"2011";"C525-11";"AK004";"SERVICIO NACIONAL DE MENORES (SENAME)";" ";"29-04-2011";"49";"GOBERNACIÓN PROVINCIAL DE TALCA";"1";"Amparo";"23-03-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2176";"2011";"C526-11";"CM009";"CORPORACIÓN MUNICIPAL DE VILLA ALEMANA";" ";"29-04-2011";"59";"GOBERNACIÓN PROVINCIAL DE MARGA MARGA";"1";"Amparo";"16-03-2011";"13-04-2011";"13";"Envío de notificación a intervinientes";" "
"2177";"2011";"C527-11";"AX001";"CONSEJO DE DEFENSA DEL ESTADO (CDE)";" ";"29-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"10-03-2011";"07-04-2011";"13";"Envío de notificación a intervinientes";" "
"2178";"2011";"C528-11";"MU063";"MUNICIPALIDAD DE CONCÓN";" ";"29-04-2011";"1";"CPLT - Agustinas";"2";"Reclamo";" ";" ";"13";"Envío de notificación a intervinientes";" "
"2179";"2011";"C529-11";"MU063";"MUNICIPALIDAD DE CONCÓN";" ";"29-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"06-03-2011";"23-03-2011";"3";"Declaración de inadmisibilidad del caso";" "
"2180";"2011";"C530-11";"AS004";"SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)";" ";"29-04-2011";"1";"CPLT - Agustinas";"1";"Amparo";"24-03-2011";"20-04-2011";"13";"Envío de notificación a intervinientes";" "
"2181";"2011";"C531-11";"MU100";"MUNICIPALIDAD DE GRANEROS";" ";"02-05-2011";"10";"GOBERNACIÓN PROVINCIAL DE CACHAPOAL";"1";"Amparo";"30-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2183";"2011";"C532-11";"AL003";"DIRECCIÓN DEL TRABAJO";" ";"03-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"15-03-2011";"11-04-2011";"13";"Envío de notificación a intervinientes";" "
"2184";"2011";"C533-11";"MU070";"MUNICIPALIDAD DE COYHAIQUE";" ";"05-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"30-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2185";"2011";"C534-11";"AB000";"MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA";" ";"04-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-03-2011";"12-04-2011";"13";"Envío de notificación a intervinientes";" "
"2186";"2011";"C535-11";"OTRAS";"OTRAS INSTITUCIONES";" ";"04-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"04-04-2011";"26-04-2011";"13";"Envío de notificación a intervinientes";" "
"2187";"2011";"C536-11";"AD000";"MINISTERIO DE DEFENSA NACIONAL";" ";"09-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"24-03-2011";"02-05-2011";"13";"Envío de notificación a intervinientes";" "
"2188";"2011";"C537-11";"MU327";"MUNICIPALIDAD DE TRAIGUÉN";" ";"04-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";" ";" ";"9";"En acuerdo";" "
"2189";"2011";"C538-11";"AC000";"MINISTERIO DE RELACIONES EXTERIORES";" ";"05-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"22-03-2011";"18-04-2011";"13";"Envío de notificación a intervinientes";" "
"2190";"2011";"C539-11";"CM046";"CORPORACIÓN MUNICIPAL DE PUNTA ARENAS";" ";"05-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"17-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2191";"2011";"C540-11";"CM045";"CORPORACION MUNICIPAL DE PUERTO NATALES";" ";"05-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"21-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2192";"2011";"C541-11";"MU013";"MUNICIPALIDAD DE PUERTO AYSÉN";" ";"05-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"01-04-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2193";"2011";"C542-11";" ";"SEREMI DE EDUCACIÓN REGIÓN DE AYSÉN";" ";"05-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-03-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2194";"2011";"C543-11";"MU136";"MUNICIPALIDAD DE LAUTARO";" ";"05-05-2011";"14";"GOBERNACIÓN PROVINCIAL DE CAUTÍN";"1";"Amparo";"28-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2195";"2011";"C544-11";"MU103";"MUNICIPALIDAD DE HUALAIHUÉ";" ";"05-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-03-2011";"25-04-2011";"3";"Declaración de inadmisibilidad del caso";" "
"2196";"2011";"C545-11";"MU254";"MUNICIPALIDAD DE QUILPUÉ";" ";"05-05-2011";"59";"GOBERNACIÓN PROVINCIAL DE MARGA MARGA";"1";"Amparo";" ";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2197";"2011";"C546-11";"MU201";"MUNICIPALIDAD DE PANQUEHUE";" ";"05-05-2011";"47";"GOBERNACIÓN PROVINCIAL DE SAN FELIPE DE ACONCAGUA";"1";"Amparo";"11-03-2011";" ";"9";"En acuerdo";" "
"2198";"2011";"C547-11";"MU144";"MUNICIPALIDAD DE LO BARNECHEA";" ";"06-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"31-03-2011";"25-04-2011";"9";"En acuerdo";" "
"2199";"2011";"C548-11";"AD009";"CARABINEROS DE CHILE";" ";"06-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"08-04-2011";" ";"9";"En acuerdo";" "
"2200";"2011";"C549-11";"AD009";"CARABINEROS DE CHILE";" ";"06-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"03-04-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2201";"2011";"C550-11";"MU061";"MUNICIPALIDAD DE CONCEPCIÓN";" ";"06-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"22-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2202";"2011";"C551-11";"MU061";"MUNICIPALIDAD DE CONCEPCIÓN";" ";"06-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"22-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2203";"2011";"C552-11";"AL003";"DIRECCIÓN DEL TRABAJO";" ";"06-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"08-03-2011";"06-04-2011";"9";"En acuerdo";" "
"2204";"2011";"C553-11";"MU001";"MUNICIPALIDAD DE ALGARROBO";" ";"09-05-2011";"1";"CPLT - Agustinas";"2";"Reclamo";" ";" ";"13";"Envío de notificación a intervinientes";" "
"2205";"2011";"C554-11";"MU001";"MUNICIPALIDAD DE ALGARROBO";" ";"09-05-2011";"1";"CPLT - Agustinas";"2";"Reclamo";" ";" ";"13";"Envío de notificación a intervinientes";" "
"2206";"2011";"C555-11";"MU001";"MUNICIPALIDAD DE ALGARROBO";" ";"09-05-2011";"1";"CPLT - Agustinas";"2";"Reclamo";" ";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2207";"2011";"C556-11";"MU001";"MUNICIPALIDAD DE ALGARROBO";" ";"09-05-2011";"1";"CPLT - Agustinas";"2";"Reclamo";" ";" ";"13";"Envío de notificación a intervinientes";" "
"2209";"2011";"C557-11";"MU001";"MUNICIPALIDAD DE ALGARROBO";" ";"09-05-2011";"1";"CPLT - Agustinas";"2";"Reclamo";" ";" ";"13";"Envío de notificación a intervinientes";" "
"2210";"2011";"C558-11";"AO006";"SUPERINTENDENCIA DE SALUD";" ";"09-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"24-03-2011";"20-04-2011";"13";"Envío de notificación a intervinientes";" "
"2211";"2011";"C559-11";"MU041";"MUNICIPALIDAD DE CHILE CHICO";" ";"09-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"07-04-2011";"13-04-2011";"13";"Envío de notificación a intervinientes";" "
"2212";"2011";"C560-11";"AD010";"POLICÍA DE INVESTIGACIONES DE CHILE";" ";"09-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"23-03-2011";"21-04-2011";"13";"Envío de notificación a intervinientes";" "
"2213";"2011";"C561-11";"AJ089";"HOSPITAL DE PUERTO MONTT";" ";"09-05-2011";"33";"GOBERNACIÓN PROVINCIAL DE LLANQUIHUE";"1";"Amparo";"22-03-2011";"19-04-2011";"13";"Envío de notificación a intervinientes";" "
"2214";"2011";"C562-11";"AO027";"SERVICIO DE SALUD CONCEPCIÓN";" ";"10-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"23-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2215";"2011";"C563-11";"AO000";"MINISTERIO DE SALUD";" ";"10-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"23-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2216";"2011";"C564-11";"AO004";"FONDO NACIONAL DE SALUD (FONASA)";" ";"11-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"06-04-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2217";"2011";"C565-11";" ";"SEREMI DE SALUD REGIÓN DEL BÍO BÍO";" ";"11-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"06-04-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2218";"2011";"C566-11";" ";"SERVICIO DE COOPERACIÓN TÉCNICA (SERCOTEC)";" ";"11-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"01-04-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2219";"2011";"C567-11";"MU029";"MUNICIPALIDAD DE CARTAGENA";" ";"11-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"10-05-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2220";"2011";"C568-11";"AD009";"CARABINEROS DE CHILE";" ";"11-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"30-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2221";"2011";"C569-11";"AK006";"GENDARMERÍA DE CHILE";" ";"11-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-04-2011";"03-05-2011";"3";"Declaración de inadmisibilidad del caso";" "
"2222";"2011";"C570-11";"AE009";"SUPERINTENDENCIA DE VALORES Y SEGUROS";" ";"11-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"05-04-2011";"28-04-2011";"9";"En acuerdo";" "
"2223";"2011";"C571-11";"AE009";"SUPERINTENDENCIA DE VALORES Y SEGUROS";" ";"11-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"25-03-2011";"28-04-2011";"9";"En acuerdo";" "
"2224";"2011";"C572-11";"AE009";"SUPERINTENDENCIA DE VALORES Y SEGUROS";" ";"11-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"25-03-2011";"28-04-2011";"9";"En acuerdo";" "
"2226";"2011";"C573-11";"MU084";"MUNICIPALIDAD DE EL MONTE";" ";"12-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"16-03-2011";"21-04-2011";"2";"Ingreso a unidad de admisibilidad";" "
"2227";"2011";"C574-11";"AD009";"CARABINEROS DE CHILE";" ";"12-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"22-03-2011";"20-04-2011";"3";"Declaración de inadmisibilidad del caso";" "
"2228";"2011";"C575-11";"AK006";"GENDARMERÍA DE CHILE";" ";"12-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"30-03-2011";"28-04-2011";"13";"Envío de notificación a intervinientes";" "
"2229";"2011";"C576-11";"CM031";"CORPORACION MUNICIPAL DE PROVIDENCIA";" ";"12-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"08-04-2011";"29-04-2011";"13";"Envío de notificación a intervinientes";" "
"2231";"2011";"C577-11";"AE006";"SERVICIO DE IMPUESTOS INTERNOS (SII)";" ";"12-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"24-03-2011";"21-04-2011";"13";"Envío de notificación a intervinientes";" "
"2232";"2011";"C578-11";"EP025";"SISTEMA DE EMPRESAS PÚBLICAS (SEP)";" ";"13-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"29-03-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2233";"2011";"C579-11";"AJ000";"MINISTERIO DE EDUCACION";" ";"13-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"15-04-2011";"05-05-2011";"13";"Envío de notificación a intervinientes";" "
"2234";"2011";"C580-11";" ";"INSPECCIÓN PROVINCIAL DEL TRABAJO DE SANTIAGO CENTRO";" ";"13-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"12-04-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2235";"2011";"C581-11";"MU204";"MUNICIPALIDAD DE PARRAL";" ";"13-05-2011";"13";"GOBERNACIÓN PROVINCIAL DE CAUQUENES";"1";"Amparo";"05-04-2011";"02-05-2011";"13";"Envío de notificación a intervinientes";" "
"2236";"2011";"C582-11";" ";"SEREMI DE SALUD REGIÓN DEL BÍO BÍO";" ";"13-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"07-04-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2237";"2011";"C583-11";"MU120";"MUNICIPALIDAD DE LA FLORIDA";" ";"13-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"30-12-2010";"25-04-2011";"3";"Declaración de inadmisibilidad del caso";" "
"2238";"2011";"C584-11";"AO001";"SUBSECRETARÍA DE SALUD PÚBLICA";" ";"16-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"11-04-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2239";"2011";"C585-11";"AO003";"CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIOS DE SALUD (CENABAST)";" ";"16-05-2011";"55";"GOBERNACIÓN PROVINCIAL DE VALPARAÍSO";"1";"Amparo";"07-04-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2240";"2011";"C586-11";"CM009";"CORPORACIÓN MUNICIPAL DE VILLA ALEMANA";" ";"16-05-2011";"59";"GOBERNACIÓN PROVINCIAL DE MARGA MARGA";"1";"Amparo";"04-04-2011";"03-05-2011";"13";"Envío de notificación a intervinientes";" "
"2241";"2011";"C587-11";"AK006";"GENDARMERÍA DE CHILE";" ";"16-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-04-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2242";"2011";"C588-11";"AK006";"GENDARMERÍA DE CHILE";" ";"16-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"14-04-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2243";"2011";"C589-11";"AB016";"INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS";" ";"16-05-2011";"55";"GOBERNACIÓN PROVINCIAL DE VALPARAÍSO";"1";"Amparo";"16-03-2011";"14-04-2011";"13";"Envío de notificación a intervinientes";" "
"2244";"2011";"C590-11";"MU042";"MUNICIPALIDAD DE CHILLÁN";" ";"16-05-2011";"39";"GOBERNACIÓN PROVINCIAL DE ÑUBLE";"1";"Amparo";"23-03-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2245";"2011";"C591-11";"NR008";"MINISTERIO PUBLICO";" ";"17-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"22-03-2011";"29-04-2011";"3";"Declaración de inadmisibilidad del caso";" "
"2246";"2011";"C592-11";"AE006";"SERVICIO DE IMPUESTOS INTERNOS (SII)";" ";"18-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"01-04-2011";"02-05-2011";"13";"Envío de notificación a intervinientes";" "
"2247";"2011";"C593-11";"AV001";"CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)";" ";"17-05-2011";"55";"GOBERNACIÓN PROVINCIAL DE VALPARAÍSO";"1";"Amparo";"15-04-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2248";"2011";"C594-11";"AV001";"CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)";" ";"17-05-2011";"55";"GOBERNACIÓN PROVINCIAL DE VALPARAÍSO";"1";"Amparo";"15-04-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2249";"2011";"C595-11";"MU232";"MUNICIPALIDAD DE PUENTE ALTO";" ";"17-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"31-03-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2250";"2011";"C596-11";"AJ070";"HOSPITAL SAN JOSÉ DE SANTIAGO";" ";"17-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"11-04-2011";" ";"13";"Envío de notificación a intervinientes";" "
"2251";"2011";"C597-11";"MU021";"MUNICIPALIDAD DE CALDERA";" ";"17-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"20-04-2011";"02-05-2011";"9";"En acuerdo";" "
"2252";"2011";"C598-11";"AL002";"SUBSECRETARÍA DE PREVISIÓN SOCIAL";" ";"17-05-2011";"54";"GOBERNACIÓN PROVINCIAL DE VALDIVIA";"1";"Amparo";"07-04-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2253";"2011";"C599-11";"MU125";"MUNICIPALIDAD DE LA REINA";" ";"18-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"11-04-2011";"13-05-2011";"13";"Envío de notificación a intervinientes";" "
"2254";"2011";"C600-11";"AB047";"GOBERNACIÓN PROVINCIAL DE LINARES";" ";"18-05-2011";"32";"GOBERNACIÓN PROVINCIAL DE LINARES";"1";"Amparo";"25-04-2011";"27-04-2011";"13";"Envío de notificación a intervinientes";" "
"2255";"2011";"C601-11";"MU101";"MUNICIPALIDAD DE GUAITECAS";" ";"18-05-2011";"1";"CPLT - Agustinas";"2";"Reclamo";" ";" ";"13";"Envío de notificación a intervinientes";" "
"2256";"2011";"C602-11";"CM009";"CORPORACIÓN MUNICIPAL DE VILLA ALEMANA";" ";"18-05-2011";"59";"GOBERNACIÓN PROVINCIAL DE MARGA MARGA";"1";"Amparo";"07-04-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2257";"2011";"C603-11";"AE009";"SUPERINTENDENCIA DE VALORES Y SEGUROS";" ";"20-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"20-04-2011";"19-05-2011";"9";"En acuerdo";" "
"2258";"2011";"C604-11";"UN003";"UNIVERSIDAD DE CHILE";" ";"20-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"19-04-2011";" ";"9";"En acuerdo";" "
"2259";"2011";"C605-11";"MU125";"MUNICIPALIDAD DE LA REINA";" ";"20-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"22-03-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
"2260";"2011";"C606-11";"MU125";"MUNICIPALIDAD DE LA REINA";" ";"20-05-2011";"1";"CPLT - Agustinas";"2";"Reclamo";" ";" ";"13";"Envío de notificación a intervinientes";" "
"2261";"2011";"C607-11";"MU200";"MUNICIPALIDAD DE PANGUIPULLI";" ";"20-05-2011";"1";"CPLT - Agustinas";"1";"Amparo";"28-02-2011";" ";"3";"Declaración de inadmisibilidad del caso";" "
